ID_corrected	Equa_BiGG_Corrected	Genes	LB	UB
MNXR94066	1 h2o_c + 1 MNXM7214_c <==> 1 MNXM3000_c + 1 glc__D_c	1185660.4.peg.2802	-1000	1000
MNXR94094	1 h2o_c + 1 MNXM94421_c <==> 1 MNXM72_c + 1 nh4_c	(1185660.4.peg.2005 or 1185660.4.peg.1032)	-1000	1000
MNXR94163	1 malt_c + 1 malttr_c <==> 1 maltttr_c + 1 glc__D_c	1185660.4.peg.396	-1000	1000
MNXR94164	1 maltpt_c + 1 glc__D_c <==> 1 malt_c + 1 maltttr_c	1185660.4.peg.396	-1000	1000
MNXR94165	1 malthx_c + 1 glc__D_c <==> 1 maltpt_c + 1 malt_c	1185660.4.peg.396	-1000	1000
MNXR94166	1 malthx_c + 1 malt_c <==> 1 malthp_c + 1 glc__D_c	1185660.4.peg.396	-1000	1000
MNXR94179	1 MNXM147349_c + 1 atp_c <==> 1 adp_c + 1 pa120_c	1185660.4.peg.885	-1000	1000
MNXR94180	1 h_c + 1 pa140_c + 1 adp_c <==> 1 MNXM2902_c + 1 atp_c	1185660.4.peg.885	-1000	1000
MNXR94181	1 MNXM147350_c + 1 atp_c <==> 1 adp_c + 1 pa141_c	1185660.4.peg.885	-1000	1000
MNXR94182	1 MNXM146746_c + 1 atp_c <==> 1 adp_c + 1 pa161_c	1185660.4.peg.885	-1000	1000
MNXR94183	1 MNXM146748_c + 1 atp_c <==> 1 h_c + 1 pa180_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR94184	1 MNXM146747_c + 1 atp_c <==> 1 adp_c + 1 pa181_c	1185660.4.peg.885	-1000	1000
MNXR94190	1 q8h2_e + 1 h_c + 1 glcn_c <-- 1 q8_e + 1 h2o_c + 1 glc__D_c	1185660.4.peg.4561	-1000	0
MNXR94192	1 udp_c + 5 h_c + 1 gicolipa_c <-- 1 udpg_c + 1 MNXM92389_c	Unknown	-1000	0
MNXR94194	1 MNXM147670_c + 1 h2o_c <==> 1 h_c + 1 g3pe_c + 1 ddca_c	1185660.4.peg.477	-1000	1000
MNXR94195	1 MNXM147672_c + 1 h2o_c <==> 1 g3pe_c + 1 ttdcea_c	1185660.4.peg.477	-1000	1000
MNXR94196	1 MNXM147671_c + 1 h2o_c <==> 1 g3pe_c + 1 MNXM56352_c	1185660.4.peg.477	-1000	1000
MNXR94197	1 MNXM147673_c + 1 h2o_c <==> 1 h_c + 1 ddca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94198	1 MNXM147678_c + 1 h2o_c <==> 1 h_c + 1 ttdca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94199	1 MNXM147677_c + 1 h2o_c <==> 1 g3pg_c + 1 ttdcea_c	1185660.4.peg.477	-1000	1000
MNXR94200	1 hdca_c + 1 h_c + 1 g3pg_c <==> 1 MNXM147675_c + 1 h2o_c	1185660.4.peg.477	-1000	1000
MNXR94201	1 MNXM147674_c + 1 h2o_c <==> 1 MNXM56352_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94202	1 MNXM147676_c + 1 h2o_c <==> 1 h_c + 1 ocdca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94217	1 MNXM146494_c + 1 h2o_c <==> 1 h_c + 1 g3pe_c + 1 ddca_c	1185660.4.peg.477	-1000	1000
MNXR94218	1 MNXM146497_c + 1 h2o_c --> 1 g3pe_c + 1 ttdcea_c	1185660.4.peg.477	0	1000
MNXR94219	1 MNXM146495_c + 1 h2o_c <==> 1 g3pe_c + 1 MNXM56352_c	1185660.4.peg.477	-1000	1000
MNXR94220	1 MNXM146496_c + 1 h2o_c <==> 1 g3pe_c + 1 MNXM65309_c	1185660.4.peg.477	-1000	1000
MNXR94221	1 MNXM146498_c + 1 h2o_c <==> 1 h_c + 1 ddca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94222	1 MNXM146503_c + 1 h2o_c <==> 1 h_c + 1 ttdca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94223	1 MNXM146502_c + 1 h2o_c --> 1 g3pg_c + 1 ttdcea_c	1185660.4.peg.477	0	1000
MNXR94224	1 hdca_c + 1 h_c + 1 g3pg_c <==> 1 MNXM146342_c + 1 h2o_c	1185660.4.peg.477	-1000	1000
MNXR94225	1 MNXM146499_c + 1 h2o_c <==> 1 MNXM56352_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94226	1 MNXM146501_c + 1 h2o_c <==> 1 h_c + 1 ocdca_c + 1 g3pg_c	1185660.4.peg.477	-1000	1000
MNXR94227	1 MNXM146500_c + 1 h2o_c <==> 1 g3pg_c + 1 MNXM65309_c	1185660.4.peg.477	-1000	1000
MNXR94245	1 MNXM146494_c + 1 h_c + 1 ddca_c <==> 1 h2o_c + 1 pe120_c	1185660.4.peg.1329	-1000	1000
MNXR94246	1 MNXM146497_c + 1 ttdcea_c <-- 1 MNXM146608_c + 1 h2o_c	1185660.4.peg.1329	-1000	0
MNXR94247	1 MNXM146495_c + 1 MNXM56352_c <==> 1 h2o_c + 1 pe161_c	1185660.4.peg.1329	-1000	1000
MNXR94248	1 MNXM146496_c + 1 MNXM65309_c <==> 1 pe181_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR94249	1 MNXM146498_c + 1 h_c + 1 ddca_c <==> 1 pg120_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR94250	1 MNXM145672_c + 1 h2o_c <==> 1 MNXM146503_c + 1 h_c + 1 ttdca_c	1185660.4.peg.1329	-1000	1000
MNXR94251	1 MNXM145918_c + 1 h2o_c --> 1 MNXM146502_c + 1 ttdcea_c	1185660.4.peg.1329	0	1000
MNXR94252	1 hdca_c + 1 MNXM146342_c + 1 h_c <==> 1 h2o_c + 1 pg160_c	1185660.4.peg.1329	-1000	1000
MNXR94253	1 MNXM146499_c + 1 MNXM56352_c <==> 1 h2o_c + 1 pg161_c	1185660.4.peg.1329	-1000	1000
MNXR94254	1 MNXM146501_c + 1 h_c + 1 ocdca_c <==> 1 h2o_c + 1 pg180_c	1185660.4.peg.1329	-1000	1000
MNXR94255	1 MNXM146500_c + 1 MNXM65309_c <==> 1 pg181_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR94256	1 MNXM147670_c + 1 h_c + 1 ddca_c <==> 1 h2o_c + 1 pe120_c	1185660.4.peg.1329	-1000	1000
MNXR94257	1 MNXM146608_c + 1 h2o_c --> 1 MNXM147672_c + 1 ttdcea_c	1185660.4.peg.1329	0	1000
MNXR94258	1 hdca_c + 1 h_c + 1 MNXM6600_c <==> 1 h2o_c + 1 pe160_c	1185660.4.peg.1329	-1000	1000
MNXR94259	1 MNXM147671_c + 1 MNXM56352_c <==> 1 h2o_c + 1 pe161_c	1185660.4.peg.1329	-1000	1000
MNXR94260	1 MNXM147673_c + 1 h_c + 1 ddca_c <==> 1 pg120_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR94261	1 MNXM145672_c + 1 h2o_c <==> 1 MNXM147678_c + 1 h_c + 1 ttdca_c	1185660.4.peg.1329	-1000	1000
MNXR94262	1 MNXM145918_c + 1 h2o_c --> 1 MNXM147677_c + 1 ttdcea_c	1185660.4.peg.1329	0	1000
MNXR94263	1 hdca_c + 1 MNXM147675_c + 1 h_c <==> 1 h2o_c + 1 pg160_c	1185660.4.peg.1329	-1000	1000
MNXR94264	1 MNXM147674_c + 1 MNXM56352_c <==> 1 h2o_c + 1 pg161_c	1185660.4.peg.1329	-1000	1000
MNXR94265	1 MNXM147676_c + 1 h_c + 1 ocdca_c <==> 1 h2o_c + 1 pg180_c	1185660.4.peg.1329	-1000	1000
MNXR94266	1 co2_c + 1 MNXM146608_c <==> 2 h_c + 1 MNXM92580_c	1185660.4.peg.2635	-1000	1000
MNXR94267	1 dtdp_c + 1 MNXM92389_c <-- 3 h_c + 1 kphphhlipa_c + 1 dtdprmn_c	Unknown	-1000	0
MNXR94312	1 MNXM10679_c + 1 h2o_c <==> 1 meoh_c + 1 glc__D_c	(1185660.4.peg.3662 or 1185660.4.peg.1420 or 1185660.4.peg.1308)	-1000	1000
MNXR94313	1 MNXM10816_c + 1 h2o_c <==> 1 meoh_c + 1 glc__D_c	(1185660.4.peg.1308 or 1185660.4.peg.1420 or 1185660.4.peg.3662)	-1000	1000
MNXR94325	1 dtdp_c + 1 h_c + 1 nadp_c <==> 1 dttp_c + 1 nad_c	1185660.4.peg.1451	-1000	1000
MNXR94332	1 coa_c + 1 pa160_c + 1 h_c <-- 1 pmtcoa_c + 1 1hdecg3p_c	(1185660.4.peg.487 or 1185660.4.peg.176 or 1185660.4.peg.502)	-1000	0
MNXR94333	1 coa_c + 1 pa140_c <-- 1 tdcoa_c + 1 1tdecg3p_c	(1185660.4.peg.176 or 1185660.4.peg.487 or 1185660.4.peg.502)	-1000	0
MNXR94334	1 coa_c + 1 pa180_c <-- 1 stcoa_c + 1 1odecg3p_c	(1185660.4.peg.502 or 1185660.4.peg.487 or 1185660.4.peg.176)	-1000	0
MNXR94338	2 MNXM145672_c <==> 1 MNXM6335_c + 1 glyc_c	(1185660.4.peg.4257 or 1185660.4.peg.4173 or 1185660.4.peg.3980 or 1185660.4.peg.9)	-1000	1000
MNXR94426	1 h_c + 1 h2o_c + 1 MNXM6115_c <==> 1 MNXM6908_c + 1 nh4_c	1185660.4.peg.2394	-1000	1000
MNXR94492	1 MNXM126241_c + 1 h2o_c <==> 1 leu__L_c + 1 gly_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MOAT	1 kdolipid4_c + 1 h_c + 1 cmp_c <==> 1 lipidA_c + 1 ckdo_c	1185660.4.peg.3294	-1000	1000
MOAT2	1 kdolipid4_c + 1 ckdo_c <==> 1 h_c + 1 cmp_c + 1 kdo2lipid4_c	1185660.4.peg.3294	-1000	1000
MOAT3C	1 h_c + 1 cmp_c + 1 kphphhlipa_c <-- 1 ckdo_c + 1 phphhlipa_c	Unknown	-1000	0
MOD	1 co2_c + 1 2mhop_c <-- 1 h_c + 1 3mob_c + 1 thmpp_c	(1185660.4.peg.415 and 1185660.4.peg.414)	-1000	0
MOD_3mhtpp	1 lpam_c + 1 3mhtpp_c <==> 1 thmpp_c + 1 3mbdhl_c	(1185660.4.peg.415 and 1185660.4.peg.414)	-1000	1000
MOD_4mop	1 co2_c + 1 3mhtpp_c <-- 1 h_c + 1 thmpp_c + 1 4mop_c	(1185660.4.peg.415 and 1185660.4.peg.414)	-1000	0
MOHMT	1 mlthf_c + 1 3mob_c + 1 h2o_c <==> 1 thf_c + 1 2dhp_c	(1185660.4.peg.1826 or 1185660.4.peg.495)	-1000	1000
MPPM	1 man6p_c <==> 1 man1p_c	(1185660.4.peg.3788 or 1185660.4.peg.3416)	-1000	1000
MQN7t	1 mqn7_e --> 1 mqn7_c	Unknown	0	1000
MTAP	1 5mta_c + 1 pi_c <==> 1 ade_c + 1 5mdr1p_c	1185660.4.peg.1568	-1000	1000
MTHFC	1 h_c + 1 10fthf_c <==> 1 h2o_c + 1 methf_c	(1185660.4.peg.2394 and 1185660.4.peg.2394)	-1000	1000
MTHFD	1 mlthf_c + 1 nadp_c <==> 1 methf_c + 1 nadph_c	(1185660.4.peg.2394 and 1185660.4.peg.2394)	-1000	1000
MTHFO	1 nadh_c + 1 mlthf_c + 1 h_c <==> 1 5mthf_c + 1 nad_c	(1185660.4.peg.334 or 1185660.4.peg.833)	-1000	1000
MTHFO_nadp	1 mlthf_c + 1 h_c + 1 nadph_c <==> 1 5mthf_c + 1 nadp_c	(1185660.4.peg.833 or 1185660.4.peg.334)	-1000	1000
MTI	1 malt_c <==> 1 tre_c	1185660.4.peg.131	-1000	1000
MTRI	1 5mdr1p_c <==> 1 5mdru1p_c	1185660.4.peg.1492	-1000	1000
MUCCY_kt	1 CCbuttc_c + 1 h_c <==> 1 2c25dho_c	1185660.4.peg.798	-1000	1000
NA1Hth	1 h_e + 1 na1_c <==> 1 h_c + 1 na1_e	(1185660.4.peg.3500 or (Unknown and 1185660.4.peg.3500))	-1000	1000
NADH10	1 nadh_c + 1 h_c + 1 mqn8_c --> 1 mql8_c + 1 nad_c	1185660.4.peg.2385	0	1000
NADH5	1 nadh_c + 1 h_c + 1 q8_c --> 1 q8h2_c + 1 nad_c	1185660.4.peg.2385	0	1000
NADH6	3.5 h_e + 1 q8h2_c + 1 nad_c <==> 3.5 h_c + 1 nadh_c + 1 h_c + 1 q8_c	(1185660.4.peg.2610 and 1185660.4.peg.2600 and 1185660.4.peg.2599 and 1185660.4.peg.2608 and 1185660.4.peg.2607 and 1185660.4.peg.2611 and 1185660.4.peg.2606 and 1185660.4.peg.2598 and 1185660.4.peg.2604 and 1185660.4.peg.2609 and 1185660.4.peg.2602 and 1185660.4.peg.2601 and 1185660.4.peg.2605 and 1185660.4.peg.2603)	-1000	0
NADH9	1 nadh_c + 1 h_c + 1 2dmmq8_c --> 1 2dmmql8_c + 1 nad_c	1185660.4.peg.2385	0	1000
NADK	1 h_c + 1 nadp_c + 1 adp_c <==> 1 atp_c + 1 nad_c	1185660.4.peg.1451	-1000	1000
NADS1	1 ppi_c + 1 amp_c + 1 h_c + 1 nad_c <-- 1 dnad_c + 1 atp_c + 1 nh4_c	1185660.4.peg.4569	-1000	0
NADTRHD	1 nadh_c + 1 nadp_c <==> 1 nadph_c + 1 nad_c	(1185660.4.peg.950 or 1185660.4.peg.946)	-1000	1000
NAPRT	1 ppi_c + 1 nicrnt_c <==> 1 h_c + 1 nac_c + 1 prpp_c	1185660.4.peg.3404	-1000	1000
NAPT	1 ppi_c + 1 nmn_c <==> 1 h_c + 1 ncam_c + 1 prpp_c	1185660.4.peg.706	-1000	1000
NDPK2	1 utp_c + 1 adp_c <==> 1 udp_c + 1 atp_c	1185660.4.peg.2232	-1000	1000
NDPK3	1 cdp_c + 1 atp_c <==> 1 ctp_c + 1 adp_c	1185660.4.peg.2232	-1000	1000
NDPK4	1 dtdp_c + 1 atp_c <==> 1 dttp_c + 1 adp_c	1185660.4.peg.2232	-1000	1000
NDPK6	1 atp_c + 1 dudp_c --> 1 dutp_c + 1 adp_c	1185660.4.peg.2232	0	1000
NDPK7	1 dctp_c + 1 adp_c <==> 1 atp_c + 1 dcdp_c	1185660.4.peg.2232	-1000	1000
NDPK8	1 datp_c + 1 adp_c <==> 1 dadp_c + 1 atp_c	1185660.4.peg.2232	-1000	1000
NDPK9	1 atp_c + 1 idp_c <==> 1 itp_c + 1 adp_c	1185660.4.peg.2232	-1000	1000
NEOXANS	1 neoxan_c <==> 1 vioxan_c	1185660.4.peg.3096	-1000	1000
NFORGLUAH	1 Nforglu_c + 1 h2o_c <==> 1 for_c + 1 glu__L_c	1185660.4.peg.1497	-1000	1000
NH4t	1 nh4_e <==> 1 nh4_c	1185660.4.peg.184	-1000	1000
NMNHYD	1 rnam_c + 1 pi_c <-- 1 h2o_c + 1 nmn_c	1185660.4.peg.1452	-1000	0
NMNTP	1 h_e + 1 nmn_e <==> 1 h_c + 1 nmn_c	1185660.4.peg.3442	-1000	1000
NNDMBRT	1 5prdmbz_c + 1 h_c + 1 nac_c <==> 1 dmbzid_c + 1 nicrnt_c	1185660.4.peg.2926	-1000	1000
NNDPR	1 ppi_c + 1 co2_c + 1 nicrnt_c <-- 2 h_c + 1 quln_c + 1 prpp_c	1185660.4.peg.2588	-1000	0
NO2t2r	1 h_e + 1 no2_e + 1 h_c <==> 1 h_c + 1 no2_c + 1 h_e	1185660.4.peg.2207	-1000	1000
NO3R1	2 h_e + 1 no2_c + 1 q8_c + 1 h2o_c <-- 2 h_c + 1 q8h2_c + 1 h_c + 1 no3_c	1185660.4.peg.2205	-1000	0
NO3R2	2 h_e + 1 no2_c + 1 h2o_c + 1 mqn8_c <==> 2 h_c + 1 h_c + 1 no3_c + 1 mql8_c	(1185660.4.peg.2206 or 1185660.4.peg.2205)	-1000	1000
NO3t2	1 h_e + 1 no3_e <==> 1 h_c + 1 no3_c	1185660.4.peg.2207	-1000	1000
NPHS	1 sbzcoa_c --> 1 coa_c + 1 dhna_c	(1185660.4.peg.1896 or 1185660.4.peg.1897)	0	1000
NT5C	1 nicrns_c + 1 pi_c <-- 1 nicrnt_c + 1 h2o_c	1185660.4.peg.1452	-1000	0
NTD1	1 dump_c + 1 h2o_c --> 1 duri_c + 1 pi_c	(1185660.4.peg.1452 or 1185660.4.peg.1767)	0	1000
NTD10	1 xmp_c + 1 h2o_c --> 1 xtsn_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD11	1 imp_c + 1 h2o_c --> 1 ins_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD2	1 uri_c + 1 pi_c <-- 1 h2o_c + 1 ump_c	1185660.4.peg.1452	-1000	0
NTD3	1 dcmp_c + 1 h2o_c --> 1 dcyt_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD4	1 h2o_c + 1 cmp_c --> 1 cytd_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD5	1 dtmp_c + 1 h2o_c --> 1 thymd_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD6	1 h2o_c + 1 damp_c --> 1 dad_2_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTD7	1 amp_c + 1 h2o_c --> 1 adn_c + 1 pi_c	1185660.4.peg.1452	0	1000
NTRIR2x	1 no2_c + 3 nadh_c + 4 h_c --> 2 h2o_c + 1 nh4_c + 3 nad_c	(1185660.4.peg.2206 and 1185660.4.peg.2205 and Unknown)	0	1000
NTRIR2y	1 no2_c + 4 h_c + 3 nadph_c --> 2 h2o_c + 3 nadp_c + 1 nh4_c	1185660.4.peg.2206	0	1000
O2t	1 o2_e <==> 1 o2_c	Unknown	-1000	1000
OCDCAt2	1 h_e + 1 ocdca_e <==> 1 h_c + 1 ocdca_c	1185660.4.peg.14	-1000	1000
OCOAT1	1 aacoa_c + 1 succ_c <==> 1 acac_c + 1 succoa_c	1185660.4.peg.3415	-1000	1000
OHPBAT	1 ohpb_c + 1 glu__L_c <==> 1 akg_c + 1 phthr_c	1185660.4.peg.1509	-1000	1000
OHPHM	1 2ohph_c + 1 amet_c --> 1 2omph_c + 1 ahcys_c + 1 h_c	Unknown	0	1000
OMCDC	1 co2_c + 1 4mop_c <-- 1 3c4mop_c + 1 h_c	1185660.4.peg.3285	-1000	0
OMPDC	1 co2_c + 1 ump_c <-- 1 h_c + 1 orot5p_c	1185660.4.peg.4114	-1000	0
OP4ENH	1 4h2opntn_c <-- 1 h2o_c + 1 chpd_c	1185660.4.peg.138	-1000	0
OPHBDC	1 co2_c + 1 2oph_c <-- 1 h_c + 1 3ophb_c	Unknown	-1000	0
ORDCh	1 ptrc_c + 1 co2_c <-- 1 h_c + 1 orn_c	1185660.4.peg.3122	-1000	0
ORNTA	1 akg_c + 1 orn_c --> 1 glu5sa_c + 1 glu__L_c	1185660.4.peg.2157	-1000	0
ORPT	1 ppi_c + 1 orot5p_c <-- 1 orot_c + 1 prpp_c	(1185660.4.peg.3780 or 1185660.4.peg.1060)	-1000	0
OXAMTC	1 oxur_c + 1 pi_c <==> 1 cbp_c + 1 oxam_c	1185660.4.peg.2008	-1000	1000
OXOAEL	1 h_c + 1 3oxoadp_c <-- 1 h2o_c + 1 5odhf2a_c	(1185660.4.peg.903 or 1185660.4.peg.1929 or 1185660.4.peg.799 or 1185660.4.peg.905)	-1000	0
P5CD	1 nadh_c + 1 h_c + 1 glu__L_c <-- 1 1pyr5c_c + 2 h2o_c + 1 nad_c	1185660.4.peg.3682	-1000	0
P5CR	1 pro__L_c + 1 nadp_c <==> 1 1pyr5c_c + 2 h_c + 1 nadph_c	1185660.4.peg.3138	-1000	1000
P5CRx	1 nadh_c + 1 1pyr5c_c + 2 h_c <==> 1 pro__L_c + 1 nad_c	1185660.4.peg.3138	-1000	1000
PANTS	1 ppi_c + 1 amp_c + 1 h_c + 1 pnto__R_c <-- 1 ala_B_c + 1 atp_c + 1 pant__R_c	1185660.4.peg.1827	-1000	0
PAPPT2	1 uaGgla_c + 1 ump_c <==> 1 udcpp_c + 1 uAgla_c	1185660.4.peg.819	-1000	1000
PAPPT3	1 ugmda_c + 1 udcpp_c <==> 1 uagmda_c + 1 ump_c	1185660.4.peg.819	-1000	1000
PAPSR	1 hso3_c + 1 trdox_c + 2 h_c + 1 pap_c <-- 1 paps_c + 1 trdrd_c	(Unknown and 1185660.4.peg.3356)	-1000	0
PC8XM	1 hgbyr_c <==> 1 pre8_c + 2 h_c	1185660.4.peg.3788	-1000	1000
PCADYOX	1 CCbuttc_c + 2 h_c <-- 1 34dhbz_c + 1 o2_c	(1185660.4.peg.711 or (1185660.4.peg.907 or 1185660.4.peg.710))	-1000	0
PDH	1 coa_c + 1 nad_c + 1 pyr_c --> 1 accoa_c + 1 co2_c + 1 nadh_c	(xanmn_chr03_0256 and xanmn_chr13_0067 and xanmn_chr13_0065)	0	1000
PDHam1hi	1 co2_c + 1 2ahethmpp_c <-- 1 h_c + 1 pyr_c + 1 thmpp_c	((1185660.4.peg.3281 and Unknown) or 1185660.4.peg.3282 or 1185660.4.peg.559)	-1000	0
PDHam2hi	1 lpam_c + 1 2ahethmpp_c <==> 1 thmpp_c + 1 adhlam_c	1185660.4.peg.559	-1000	1000
PDHbr	1 dhlam_c + 1 accoa_c <==> 1 coa_c + 1 adhlam_c	(1185660.4.peg.3735 or 1185660.4.peg.3734)	-1000	1000
PDX5POi	1 pydx5p_c + 1 h2o2_c <-- 1 pdx5p_c + 1 o2_c	(1185660.4.peg.4422 or 1185660.4.peg.2023 or 1185660.4.peg.1747 or 1185660.4.peg.2203 or 1185660.4.peg.2742)	-1000	0
PEPCK_re	1 co2_c + 1 gdp_c + 1 pep_c <-- 1 oaa_c + 1 gtp_c	1185660.4.peg.3790	-1000	0
PFK	1 h_c + 1 fdp_c + 1 adp_c <==> 1 atp_c + 1 f6p_c	1185660.4.peg.3266	-1000	0
PFK_2	1 tagdp__D_c + 1 h_c + 1 adp_c <==> 1 atp_c + 1 tag6p__D_c	((1185660.4.peg.2140 and Unknown) or 1185660.4.peg.3266)	-1000	1000
PFK_3	1 s17bp_c + 1 h_c + 1 adp_c <==> 1 s7p_c + 1 atp_c	1185660.4.peg.3266	-1000	1000
PFK_adp	1 amp_c + 1 h_c + 1 fdp_c <==> 1 adp_c + 1 f6p_c	1185660.4.peg.865	-1000	0
PGAMT	1 gam6p_c <==> 1 gam1p_c	1185660.4.peg.2619	-1000	1000
PGCD	1 nadh_c + 1 h_c + 1 3php_c <==> 1 3pg_c + 1 nad_c	(1185660.4.peg.1889 or 1185660.4.peg.17)	-1000	1000
PGI	1 g6p_c <==> 1 f6p_c	1185660.4.peg.1829	-1000	1000
PGK	1 3pg_c + 1 atp_c <==> 1 13dpg_c + 1 adp_c	1185660.4.peg.3372	-1000	1000
PGL	1 h_c + 1 6pgc_c <-- 1 h2o_c + 1 6pgl_c	1185660.4.peg.2338	-1000	0
PGLYCP	1 2pglyc_c + 1 h2o_c --> 1 glyclt_c + 1 pi_c	(1185660.4.peg.3692 or 1185660.4.peg.3371)	0	1000
PGM	1 3pg_c <==> 1 2pg_c	1185660.4.peg.3096	-1000	1000
PGMT	1 g6p_c <==> 1 g1p_c	1185660.4.peg.3788	-1000	1000
PGSA120	1 cmp_c + 1 pgp120_c <==> 1 cdpdddecg_c + 1 glyc3p_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
PGSA160	1 h_c + 1 cmp_c + 1 pgp160_c <==> 1 cdpdhdecg_c + 1 glyc3p_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
PGSA161	1 h_c + 1 cmp_c + 1 pgp161_c <==> 1 cdpdhdec9eg_c + 1 glyc3p_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
PGSA180	1 h_c + 1 cmp_c + 1 pgp180_c <==> 1 cdpdodecg_c + 1 glyc3p_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
PGSA181	1 cmp_c + 1 pgp181_c <==> 1 cdpdodec11eg_c + 1 glyc3p_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
PHETA1	1 akg_c + 1 phe__L_c <==> 1 phpyr_c + 1 glu__L_c	((1185660.4.peg.1874 and Unknown) or (1185660.4.peg.1488 or 1185660.4.peg.3251) or 1185660.4.peg.117)	-1000	1000
PHETHPTOX	1 h2o_c + 1 tyr__L_c + 1 dhbpt_c <-- 1 o2_c + 1 thbpt_c + 1 phe__L_c	1185660.4.peg.149	-1000	0
PHYCBOXL	1 co2_c + 1 peamn_c <-- 1 h_c + 1 phe__L_c	1185660.4.peg.850	-1000	0
PIabc	1 h_c + 1 adp_c + 2 pi_c <==> 1 h2o_c + 1 atp_c + 1 pi_e	(1185660.4.peg.1429 and 1185660.4.peg.1430 and (1185660.4.peg.1432 or 1185660.4.peg.1434) and 1185660.4.peg.1431)	-1000	1000
PIt2r	1 h_e + 1 pi_e <==> 1 h_c + 1 pi_c	1185660.4.peg.1751	-1000	1000
PLIPA1A120pp	1 h_c + 1 ddca_c + 1 2ddecg3p_c <==> 1 h2o_c + 1 pa120_c	1185660.4.peg.1329	-1000	1000
PLIPA1A140pp	1 h2o_c + 1 pa140_c <==> 1 ttdca_c + 1 2tdecg3p_c	1185660.4.peg.1329	-1000	1000
PLIPA1A141pp	1 h2o_c + 1 pa141_c --> 1 2tdec7eg3p_c + 1 ttdcea_c	1185660.4.peg.1329	0	1000
PLIPA1A160pp	1 hdca_c + 1 h_c + 1 2hdecg3p_c <==> 1 pa160_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
PLIPA1A180pp	1 h_c + 1 ocdca_c + 1 2odecg3p_c <==> 1 h2o_c + 1 pa180_c	1185660.4.peg.1329	0	1000
PLIPA1E160	1 hdca_c + 1 h_c + 1 2agpe160_c <==> 1 h2o_c + 1 pe160_c	1185660.4.peg.1329	-1000	1000
PLIPA1E180	1 h_c + 1 ocdca_c + 1 2agpe180_c <==> 1 h2o_c + 1 pe180_c	1185660.4.peg.1329	-1000	1000
PLIPA2A120pp	2 h_c + 1 ddca_c + 1 1ddecg3p_c <==> 1 h2o_c + 1 pa120_c	1185660.4.peg.1329	-1000	1000
PLIPA2A140pp	1 h_c + 1 ttdca_c + 1 1tdecg3p_c <==> 1 h2o_c + 1 pa140_c	1185660.4.peg.1329	-1000	1000
PLIPA2A141pp	1 h2o_c + 1 pa141_c --> 1 ttdcea_c + 1 1tdec7eg3p_c	1185660.4.peg.1329	0	1000
PLIPA2A160pp	1 hdca_c + 1 1hdecg3p_c <==> 1 pa160_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
PLIPA2A180pp	1 h_c + 1 ocdca_c + 1 1odecg3p_c <==> 1 h2o_c + 1 pa180_c	1185660.4.peg.1329	0	1000
PMPK	1 2mahmp_c + 1 adp_c <==> 1 atp_c + 1 4ampm_c	1185660.4.peg.1793	-1000	1000
PNTK	1 h_c + 1 4ppan_c + 1 adp_c <==> 1 pnto__R_c + 1 atp_c	1185660.4.peg.3939	-1000	1000
POX	1 co2_c + 1 q8h2_c + 1 ac_c <-- 1 q8_c + 1 pyr_c + 1 h2o_c	1185660.4.peg.204	-1000	0
PPBNGS	1 h_c + 2 h2o_c + 1 ppbng_c <-- 2 5aop_c	1185660.4.peg.4208	-1000	0
PPC	1 co2_c + 1 h2o_c + 1 pep_c --> 1 h_c + 1 oaa_c + 1 pi_c	1185660.4.peg.850	0	1000
